t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621427917,1,0,029400,0,000000,0,000000,0,000000,events/second
1621427947,1,0,015675,0,000000,0,000000,0,000000,events/second
1621427977,1,0,010662,0,000000,0,000000,0,000000,events/second
1621428007,1,0,008078,0,000000,0,000000,0,000000,events/second
1621428037,1,0,006503,0,000000,0,000000,0,000000,events/second
1621428067,1,0,005441,0,000000,0,000000,0,000000,events/second
1621428097,1,0,004677,0,000000,0,000000,0,000000,events/second
1621428127,1,0,004102,0,000000,0,000000,0,000000,events/second
1621428157,1,0,003652,0,000000,0,000000,0,000000,events/second
1621428187,1,0,003292,0,000000,0,000000,0,000000,events/second
1621428217,1,0,002996,0,000000,0,000000,0,000000,events/second
1621428247,1,0,002749,0,000000,0,000000,0,000000,events/second
1621428277,1,0,002539,0,000000,0,000000,0,000000,events/second
1621428307,1,0,002360,0,000000,0,000000,0,000000,events/second
1621428337,1,0,002204,0,000000,0,000000,0,000000,events/second
1621428367,1,0,002067,0,000000,0,000000,0,000000,events/second
1621428397,1,0,001946,0,000000,0,000000,0,000000,events/second
1621428427,1,0,001839,0,000000,0,000000,0,000000,events/second
1621428457,1,0,001743,0,000000,0,000000,0,000000,events/second
1621428487,1,0,001656,0,000000,0,000000,0,000000,events/second
1621428517,1,0,001578,0,000000,0,000000,0,000000,events/second
1621428547,1,0,001506,0,000000,0,000000,0,000000,events/second
1621428577,1,0,001441,0,000000,0,000000,0,000000,events/second
1621428607,1,0,001382,0,000000,0,000000,0,000000,events/second
1621428637,1,0,001327,0,000000,0,000000,0,000000,events/second
1621428667,1,0,001276,0,000000,0,000000,0,000000,events/second
1621428697,1,0,001229,0,000000,0,000000,0,000000,events/second
1621428727,1,0,001185,0,000000,0,000000,0,000000,events/second
1621428757,1,0,001144,0,000000,0,000000,0,000000,events/second
1621428787,1,0,001106,0,000000,0,000000,0,000000,events/second
1621428817,1,0,001071,0,000000,0,000000,0,000000,events/second
1621428847,1,0,001038,0,000000,0,000000,0,000000,events/second
1621428877,1,0,001006,0,000000,0,000000,0,000000,events/second
1621428907,1,0,000977,0,000000,0,000000,0,000000,events/second
1621428937,1,0,000949,0,000000,0,000000,0,000000,events/second
1621428967,1,0,000923,0,000000,0,000000,0,000000,events/second
1621428997,1,0,000898,0,000000,0,000000,0,000000,events/second
1621429027,1,0,000874,0,000000,0,000000,0,000000,events/second
1621429057,1,0,000852,0,000000,0,000000,0,000000,events/second
1621429087,1,0,000831,0,000000,0,000000,0,000000,events/second
1621429117,1,0,000810,0,000000,0,000000,0,000000,events/second
1621429147,1,0,000791,0,000000,0,000000,0,000000,events/second
1621429177,1,0,000773,0,000000,0,000000,0,000000,events/second
1621429207,1,0,000755,0,000000,0,000000,0,000000,events/second
1621429237,1,0,000739,0,000000,0,000000,0,000000,events/second
1621429267,1,0,000723,0,000000,0,000000,0,000000,events/second
1621429297,1,0,000707,0,000000,0,000000,0,000000,events/second
1621429327,1,0,000693,0,000000,0,000000,0,000000,events/second
1621429357,1,0,000679,0,000000,0,000000,0,000000,events/second
