t,value
1621427917,2097152
1621427947,25165824
1621427977,33554432
1621428007,12582912
1621428037,25165824
1621428067,0
1621428097,12582912
1621428127,27262976
1621428157,35651584
1621428187,10485760
1621428217,23068672
1621428247,35651584
1621428277,8388608
1621428307,20971520
1621428337,33554432
1621428367,6291456
1621428397,14680064
1621428427,39845888
1621428457,2097152
1621428487,12582912
1621428517,25165824
1621428547,39845888
1621428577,8388608
1621428607,25165824
1621428637,29360128
1621428667,44040192
1621428697,6291456
1621428727,20971520
1621428757,33554432
1621428787,0
1621428817,12582912
1621428847,25165824
1621428877,35651584
1621428907,6291456
1621428937,12582912
1621428967,25165824
1621428997,37748736
1621429027,2097152
1621429057,14680064
1621429087,25165824
1621429117,37748736
1621429147,8388608
1621429177,16777216
1621429207,29360128
1621429237,37748736
1621429267,6291456
1621429297,16777216
1621429327,29360128
1621429357,41943040
1621429387,8388608
1621429417,18874368
1621429447,35651584
1621429477,41943040
1621429507,8388608
1621429537,20971520
1621429567,33554432
1621429597,4194304
1621429627,23068672
1621429657,29360128
1621429687,0
1621429717,12582912
1621429747,25165824
1621429777,37748736
1621429807,4194304
1621429837,16777216
1621429867,33554432
1621429897,39845888
1621429927,8388608
1621429957,16777216
1621429987,29360128
1621430017,41943040
1621430047,10485760
1621430077,23068672
1621430107,35651584
1621430137,2097152
1621430167,14680064
1621430197,23068672
1621430227,35651584
1621430257,4194304
1621430287,16777216
1621430317,29360128
1621430347,41943040
1621430377,8388608
1621430407,20971520
1621430437,31457280
1621430467,44040192
1621430497,10485760
1621430527,23068672
1621430557,35651584
1621430587,2097152
1621430617,10485760
1621430647,23068672
1621430677,35651584
1621430707,48234496
1621430737,8388608
1621430767,20971520
1621430797,33554432
1621430827,0
1621430857,8388608
1621430887,18874368
1621430917,31457280
1621430947,0
1621430977,4194304
1621431007,16777216
1621431037,29360128
1621431067,0
1621431097,8388608
1621431127,18874368
1621431157,29360128
1621431187,44040192
1621431217,8388608
1621431247,20971520
1621431277,33554432
1621431307,46137344
1621431337,10485760
1621431367,23068672
1621431397,31457280
1621431427,44040192
1621431457,10485760
1621431487,23068672
1621431517,35651584
1621431547,0
1621431577,12582912
1621431607,23068672
1621431637,33554432
1621431667,2097152
1621431697,10485760
1621431727,27262976
1621431757,35651584
1621431787,6291456
1621431817,14680064
1621431847,31457280
1621431877,37748736
1621431907,4194304
1621431937,12582912
1621431967,25165824
1621431997,37748736
1621432027,4194304
1621432057,16777216
1621432087,29360128
1621432117,39845888
1621432147,4194304
1621432177,16777216
1621432207,29360128
1621432237,41943040
1621432267,6291456
1621432297,18874368
1621432327,31457280
1621432357,39845888
1621432387,6291456
1621432417,18874368
1621432447,31457280
1621432477,44040192
1621432507,12582912
1621432537,20971520
1621432567,33554432
1621432597,44040192
1621432627,10485760
1621432657,20971520
1621432687,37748736
