t,value
1621426425,687
1621426455,727
1621426485,725
1621426515,725
1621426545,729
1621426575,729
1621426605,730
1621426635,730
1621426665,737
1621426695,737
1621426725,730
1621426755,731
1621426785,731
1621426815,732
1621426845,730
1621426875,722
1621427187,690
1621427217,733
1621427247,731
1621427277,740
1621427307,740
1621427337,740
1621427367,740
1621427397,740
1621427427,740
1621427457,740
1621427487,721
1621427517,721
1621427547,721
1621427577,721
1621427607,721
1621427637,721
1621427667,721
1621427697,721
1621427727,721
1621427757,721
1621427787,721
1621427817,721
1621427847,721
1621427877,725
1621427907,726
1621427937,726
1621427967,726
1621427997,726
1621428027,726
1621428057,726
1621428087,732
1621428117,732
1621428147,732
1621428177,732
1621428207,732
1621428237,732
1621428267,732
1621428297,732
1621428327,732
1621428357,732
1621428387,728
1621428417,728
1621428447,729
1621428477,730
1621428507,730
1621428537,731
1621428567,731
1621428597,731
1621428627,731
1621428657,731
1621428687,731
1621428717,731
1621428747,731
1621428777,731
1621428807,731
1621428837,731
1621428867,731
1621428897,731
1621428927,731
1621428957,731
1621428987,731
1621429017,731
1621429047,731
1621429077,731
1621429107,731
1621429137,731
1621429167,731
1621429197,731
1621429227,731
1621429257,731
1621429287,731
1621429317,731
1621429347,731
1621429377,731
1621429407,731
1621429437,731
1621429467,731
1621429497,731
1621429527,731
1621429557,731
1621429587,731
1621429617,731
1621429647,731
1621429677,731
1621429707,731
1621429737,731
1621429767,731
1621429797,731
1621429827,731
1621429857,731
1621429887,731
1621429917,731
1621429947,731
1621429977,731
1621430007,731
1621430037,731
1621430067,731
1621430097,731
1621430127,731
1621430157,731
1621430187,731
1621430217,731
1621430247,731
1621430277,731
1621430307,731
1621430337,731
1621430367,731
1621430397,731
1621430427,731
1621430457,731
1621430487,731
1621430517,731
1621430547,731
1621430577,731
1621430607,728
1621430637,729
1621430667,729
1621430697,730
1621430727,730
1621430757,730
1621430787,730
1621430817,730
1621430847,730
1621430877,730
1621430907,730
1621430937,730
1621430967,730
1621430997,730
1621431027,730
1621431057,730
1621431087,730
1621431117,730
1621431147,730
1621431177,730
1621431207,730
1621431237,730
1621431267,730
1621431297,730
1621431327,730
1621431357,730
1621431387,730
1621431417,730
1621431447,730
1621431477,730
1621431507,730
1621431537,730
1621431567,730
1621431597,731
1621431627,731
1621431657,731
1621431687,731
1621431717,731
1621431747,731
1621431777,731
1621431807,731
1621431837,731
1621431867,731
1621431897,731
1621431927,731
1621431957,731
1621431987,728
1621432017,728
1621432047,728
1621432077,729
1621432107,729
1621432137,730
1621432167,730
1621432197,730
1621432227,730
1621432257,730
1621432287,730
1621432317,730
1621432347,730
1621432377,730
1621432407,733
1621432437,733
1621432467,733
1621432497,733
1621432527,730
1621432557,730
1621432587,730
1621432617,730
1621432647,730
1621432677,730
