t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621426425,1320,43,641481,0,000000,0,000000,0,000000,events/second
1621426455,1320,22,000336,0,000000,0,000000,0,000000,events/second
1621426485,1503,16,697852,0,000000,0,000000,0,000000,events/second
1621426515,1503,12,524198,0,000000,0,000000,0,000000,events/second
1621426545,1753,11,685863,0,000000,0,000000,0,000000,events/second
1621426575,1753,9,737696,0,000000,0,000000,0,000000,events/second
1621426605,2003,9,537220,0,000000,0,000000,0,000000,events/second
1621426635,2502,10,424172,0,000000,0,000000,0,000000,events/second
1621426665,2701,10,002913,0,000000,0,000000,0,000000,events/second
1621426695,2701,9,003349,0,000000,0,000000,0,000000,events/second
1621426725,2902,8,793978,0,000000,0,000000,0,000000,events/second
1621426755,2902,8,060720,0,000000,0,000000,0,000000,events/second
1621426785,3099,7,945823,0,000000,0,000000,0,000000,events/second
1621426815,3101,7,383021,0,000000,0,000000,0,000000,events/second
1621426845,3300,7,332994,0,000000,0,000000,0,000000,events/second
1621426875,3300,6,875023,0,000000,0,000000,0,000000,events/second
1621427187,670,22,245713,0,000000,0,000000,0,000000,events/second
1621427217,781,13,010384,0,000000,0,000000,0,000000,events/second
1621427247,873,9,700365,0,000000,0,000000,0,000000,events/second
1621427277,1042,8,683413,0,000000,0,000000,0,000000,events/second
1621427307,1219,8,125480,0,000000,0,000000,0,000000,events/second
1621427337,1379,7,660231,0,000000,0,000000,0,000000,events/second
1621427367,1493,7,109269,0,000000,0,000000,0,000000,events/second
1621427397,1653,6,887284,0,000000,0,000000,0,000000,events/second
1621427427,1775,6,573522,0,000000,0,000000,0,000000,events/second
1621427457,1931,6,436423,0,000000,0,000000,0,000000,events/second
1621427487,2049,6,208874,0,000000,0,000000,0,000000,events/second
1621427517,2157,5,991679,0,000000,0,000000,0,000000,events/second
1621427547,2249,5,766590,0,000000,0,000000,0,000000,events/second
1621427577,2357,5,611807,0,000000,0,000000,0,000000,events/second
1621427607,2449,5,441947,0,000000,0,000000,0,000000,events/second
1621427637,2557,5,326851,0,000000,0,000000,0,000000,events/second
1621427667,2649,5,194157,0,000000,0,000000,0,000000,events/second
1621427697,2757,5,105584,0,000000,0,000000,0,000000,events/second
1621427727,2849,4,998055,0,000000,0,000000,0,000000,events/second
1621427757,2957,4,928140,0,000000,0,000000,0,000000,events/second
1621427787,3049,4,839689,0,000000,0,000000,0,000000,events/second
1621427817,3157,4,783190,0,000000,0,000000,0,000000,events/second
1621427847,3249,4,708718,0,000000,0,000000,0,000000,events/second
1621427877,3357,4,662412,0,000000,0,000000,0,000000,events/second
1621427907,3625,4,833225,0,000000,0,000000,0,000000,events/second
1621427937,3734,4,787120,0,000000,0,000000,0,000000,events/second
1621427967,3826,4,723310,0,000000,0,000000,0,000000,events/second
1621427997,3935,4,684525,0,000000,0,000000,0,000000,events/second
1621428027,4027,4,628732,0,000000,0,000000,0,000000,events/second
1621428057,4136,4,595567,0,000000,0,000000,0,000000,events/second
1621428087,4306,4,630083,0,000000,0,000000,0,000000,events/second
1621428117,4415,4,598877,0,000000,0,000000,0,000000,events/second
1621428147,4507,4,552494,0,000000,0,000000,0,000000,events/second
1621428177,4616,4,525428,0,000000,0,000000,0,000000,events/second
1621428207,4708,4,483724,0,000000,0,000000,0,000000,events/second
1621428237,4817,4,460119,0,000000,0,000000,0,000000,events/second
1621428267,4909,4,422441,0,000000,0,000000,0,000000,events/second
1621428297,5018,4,401772,0,000000,0,000000,0,000000,events/second
1621428327,5110,4,367519,0,000000,0,000000,0,000000,events/second
1621428357,5219,4,349191,0,000000,0,000000,0,000000,events/second
1621428387,5311,4,317812,0,000000,0,000000,0,000000,events/second
1621428417,5420,4,301514,0,000000,0,000000,0,000000,events/second
1621428447,5512,4,272799,0,000000,0,000000,0,000000,events/second
1621428477,6127,4,641679,0,000000,0,000000,0,000000,events/second
1621428507,6225,4,611051,0,000000,0,000000,0,000000,events/second
1621428537,7481,5,420990,0,000000,0,000000,0,000000,events/second
1621428567,7583,5,377964,0,000000,0,000000,0,000000,events/second
1621428597,7692,5,341646,0,000000,0,000000,0,000000,events/second
1621428627,7794,5,302011,0,000000,0,000000,0,000000,events/second
1621428657,7903,5,268682,0,000000,0,000000,0,000000,events/second
1621428687,8005,5,232049,0,000000,0,000000,0,000000,events/second
1621428717,8114,5,201294,0,000000,0,000000,0,000000,events/second
1621428747,8216,5,167270,0,000000,0,000000,0,000000,events/second
1621428777,8325,5,138898,0,000000,0,000000,0,000000,events/second
1621428807,8427,5,107291,0,000000,0,000000,0,000000,events/second
1621428837,8536,5,080964,0,000000,0,000000,0,000000,events/second
1621428867,8638,5,051478,0,000000,0,000000,0,000000,events/second
1621428897,8747,5,026987,0,000000,0,000000,0,000000,events/second
1621428927,8849,4,999455,0,000000,0,000000,0,000000,events/second
1621428957,8958,4,976681,0,000000,0,000000,0,000000,events/second
1621428987,9060,4,950834,0,000000,0,000000,0,000000,events/second
1621429017,9251,4,973659,0,000000,0,000000,0,000000,events/second
1621429047,9354,4,949216,0,000000,0,000000,0,000000,events/second
1621429077,9463,4,928658,0,000000,0,000000,0,000000,events/second
1621429107,9566,4,905620,0,000000,0,000000,0,000000,events/second
1621429137,9686,4,891902,0,000000,0,000000,0,000000,events/second
1621429167,9789,4,870167,0,000000,0,000000,0,000000,events/second
1621429197,9898,4,851954,0,000000,0,000000,0,000000,events/second
1621429227,10012,4,836605,0,000000,0,000000,0,000000,events/second
1621429257,10121,4,819478,0,000000,0,000000,0,000000,events/second
1621429287,10235,4,805177,0,000000,0,000000,0,000000,events/second
1621429317,10344,4,788856,0,000000,0,000000,0,000000,events/second
1621429347,10447,4,770313,0,000000,0,000000,0,000000,events/second
1621429377,10556,4,754923,0,000000,0,000000,0,000000,events/second
1621429407,10659,4,737323,0,000000,0,000000,0,000000,events/second
1621429437,10779,4,727540,0,000000,0,000000,0,000000,events/second
1621429467,10882,4,710809,0,000000,0,000000,0,000000,events/second
1621429497,10991,4,697016,0,000000,0,000000,0,000000,events/second
1621429527,11105,4,685663,0,000000,0,000000,0,000000,events/second
1621429557,11214,4,672511,0,000000,0,000000,0,000000,events/second
1621429587,11317,4,657217,0,000000,0,000000,0,000000,events/second
1621429617,11437,4,649176,0,000000,0,000000,0,000000,events/second
1621429647,11540,4,634552,0,000000,0,000000,0,000000,events/second
1621429677,11649,4,622630,0,000000,0,000000,0,000000,events/second
1621429707,11752,4,608642,0,000000,0,000000,0,000000,events/second
1621429737,11861,4,597291,0,000000,0,000000,0,000000,events/second
1621429767,11964,4,583922,0,000000,0,000000,0,000000,events/second
1621429797,12084,4,577240,0,000000,0,000000,0,000000,events/second
1621429827,12187,4,564400,0,000000,0,000000,0,000000,events/second
1621429857,12296,4,554060,0,000000,0,000000,0,000000,events/second
1621429887,12399,4,541745,0,000000,0,000000,0,000000,events/second
1621429917,12519,4,535864,0,000000,0,000000,0,000000,events/second
1621429947,12622,4,524007,0,000000,0,000000,0,000000,events/second
1621429977,12731,4,514526,0,000000,0,000000,0,000000,events/second
1621430007,12845,4,507024,0,000000,0,000000,0,000000,events/second
1621430037,12954,4,497925,0,000000,0,000000,0,000000,events/second
1621430067,13057,4,486948,0,000000,0,000000,0,000000,events/second
1621430097,13177,4,481980,0,000000,0,000000,0,000000,events/second
1621430127,13280,4,471391,0,000000,0,000000,0,000000,events/second
1621430157,13389,4,463010,0,000000,0,000000,0,000000,events/second
1621430187,13503,4,456443,0,000000,0,000000,0,000000,events/second
1621430217,13612,4,448372,0,000000,0,000000,0,000000,events/second
1621430247,13715,4,438523,0,000000,0,000000,0,000000,events/second
1621430277,13824,4,430772,0,000000,0,000000,0,000000,events/second
1621430307,13927,4,421281,0,000000,0,000000,0,000000,events/second
1621430337,14036,4,413843,0,000000,0,000000,0,000000,events/second
1621430367,14139,4,404681,0,000000,0,000000,0,000000,events/second
1621430397,14259,4,400929,0,000000,0,000000,0,000000,events/second
1621430427,14362,4,392056,0,000000,0,000000,0,000000,events/second
