t,value
1621426425,12582912
1621426455,8388608
1621426485,6291456
1621426515,16777216
1621426545,8388608
1621426575,18874368
1621426605,41943040
1621426635,25165824
1621426665,46137344
1621426695,58720256
1621426726,18874368
1621426756,29360128
1621426786,50331648
1621426816,60817408
1621426846,16777216
1621427195,29360128
1621427225,20971520
1621427255,8388608
1621427285,37748736
1621427315,12582912
1621427345,39845888
1621427375,12582912
1621427405,31457272
1621427435,48234480
1621427465,10485760
1621427495,27262976
1621427525,44040192
1621427555,6291456
1621427585,23068672
1621427615,37748736
1621427645,54525952
1621427675,14680064
1621427705,31457280
1621427735,46137344
1621427765,6291456
1621427795,23068672
1621427825,39845888
1621427855,0
1621427885,18874368
1621427915,35651584
1621427945,50331648
1621427975,10485760
1621428005,27262976
1621428035,41943040
1621428065,4194304
1621428095,23068672
1621428125,39845888
1621428155,2097152
1621428185,20971520
1621428215,37748736
1621428245,54525952
1621428275,14680064
1621428305,31457280
1621428335,46137344
1621428365,10485760
1621428395,27262976
1621428425,44040192
1621428455,18874368
1621428485,35651584
1621428515,52428800
1621428545,4194304
1621428575,20971520
1621428605,39845888
1621428635,56623104
1621428665,75497472
1621428695,12582912
1621428725,29360128
1621428755,46137344
1621428785,62914560
1621428815,4194304
1621428845,20971520
1621428875,37748736
1621428905,65011712
1621428935,6291456
1621428965,25165824
1621428995,41943040
1621429025,58720256
1621429055,73400320
1621429085,16777216
1621429115,33554432
1621429145,52428800
1621429175,67108864
1621429205,8388608
1621429235,25165824
1621429265,41943040
1621429295,58720256
1621429325,75497472
1621429355,14680064
1621429385,31457280
1621429415,48234496
1621429445,67108864
1621429475,6291456
1621429505,20971520
1621429535,37748736
1621429565,56623104
1621429595,73400320
1621429625,10485760
1621429655,27262976
1621429685,46137344
1621429715,62914560
1621429745,77594624
1621429775,14680064
1621429805,31457280
1621429835,46137344
1621429865,62914560
1621429895,0
1621429925,18874368
1621429955,35651584
1621429985,52428800
1621430015,69206016
1621430045,8388608
1621430075,23068672
1621430105,39845888
1621430135,56623104
1621430165,75497472
1621430195,10485760
1621430225,27262976
1621430255,44040192
1621430285,60817408
1621430315,77594624
1621430345,14680064
1621430375,29360128
1621430405,46137344
1621430435,62914560
1621430465,0
1621430495,16777216
1621430525,33554432
1621430555,50331648
1621430585,67108864
1621430615,2097152
1621430645,18874368
1621430675,33554432
1621430705,52428800
1621430735,67108864
1621430765,6291456
1621430795,25165824
1621430825,41943040
1621430855,58720256
1621430885,77594624
1621430915,12582912
1621430945,29360128
1621430975,46137344
1621431005,65011712
1621431035,77594624
1621431065,16777216
1621431095,33554432
1621431125,50331648
1621431155,67108864
1621431185,10485760
1621431215,27262976
1621431245,44040192
1621431275,60817408
1621431305,75497472
1621431335,12582912
1621431365,39845888
1621431395,56623104
1621431425,73400320
1621431455,8388608
1621431485,25165824
1621431515,41943040
1621431545,62914560
1621431575,2097152
1621431605,18874368
1621431635,39845888
1621431665,56623104
1621431695,73400320
1621431725,10485760
1621431755,27262976
1621431785,44040192
1621431815,60817408
1621431845,77594624
1621431875,12582912
1621431905,31457280
1621431935,48234496
1621431965,65011712
1621431995,0
1621432025,16777216
1621432055,33554432
1621432085,52428800
1621432115,69206016
1621432145,4194304
1621432175,23068672
1621432205,39845888
1621432235,56623104
1621432265,73400320
1621432295,12582912
1621432325,29360128
1621432355,44040192
1621432385,60817408
1621432415,77594624
1621432445,14680064
1621432475,29360128
1621432505,46137344
1621432535,65011712
1621432565,0
1621432595,16777216
1621432625,33554432
1621432655,48234496
1621432685,65011712
