t,value
1621426425,124
1621426455,121
1621426485,127
1621426515,127
1621426545,148
1621426575,148
1621426605,146
1621426635,149
1621426665,147
1621426695,147
1621426726,146
1621426756,146
1621426786,145
1621426816,146
1621426846,145
1621427195,123
1621427225,118
1621427255,117
1621427285,117
1621427315,117
1621427345,117
1621427375,117
1621427405,117
1621427435,118
1621427465,118
1621427495,118
1621427525,118
1621427555,118
1621427585,118
1621427615,118
1621427645,118
1621427675,118
1621427705,118
1621427735,120
1621427765,120
1621427795,118
1621427825,117
1621427855,117
1621427885,121
1621427915,122
1621427945,119
1621427975,119
1621428005,119
1621428035,120
1621428065,120
1621428095,123
1621428125,123
1621428155,120
1621428185,121
1621428215,121
1621428245,120
1621428275,120
1621428305,120
1621428335,122
1621428365,122
1621428395,121
1621428425,120
1621428455,124
1621428485,124
1621428515,124
1621428545,124
1621428575,124
1621428605,124
1621428635,125
1621428665,125
1621428695,124
1621428725,124
1621428755,124
1621428785,124
1621428815,124
1621428845,124
1621428875,124
1621428905,124
1621428935,126
1621428965,126
1621428995,125
1621429025,124
1621429055,124
1621429085,124
1621429115,124
1621429145,124
1621429175,124
1621429205,124
1621429235,125
1621429265,125
1621429295,124
1621429325,124
1621429355,124
1621429385,124
1621429415,124
1621429445,124
1621429475,124
1621429505,124
1621429535,126
1621429565,126
1621429595,125
1621429625,124
1621429655,124
1621429685,124
1621429715,124
1621429745,124
1621429775,124
1621429805,125
1621429835,126
1621429865,126
1621429895,124
1621429925,124
1621429955,124
1621429985,124
1621430015,124
1621430045,124
1621430075,124
1621430105,124
1621430135,126
1621430165,126
1621430195,125
1621430225,124
1621430255,124
1621430285,124
1621430315,124
1621430345,124
1621430375,124
1621430405,124
1621430435,125
1621430465,125
1621430495,124
1621430525,124
1621430555,124
1621430585,124
1621430615,124
1621430645,124
1621430675,124
1621430705,124
1621430735,126
1621430765,126
1621430795,125
1621430825,124
1621430855,124
1621430885,124
1621430915,124
1621430945,124
1621430975,124
1621431005,124
1621431035,125
1621431065,125
1621431095,124
1621431125,124
1621431155,124
1621431185,124
1621431215,124
1621431245,124
1621431275,124
1621431305,124
1621431335,126
1621431365,126
1621431395,125
1621431425,124
1621431455,124
1621431485,124
1621431515,124
1621431545,124
1621431575,124
1621431605,124
1621431635,125
1621431665,125
1621431695,124
1621431725,124
1621431755,124
1621431785,124
1621431815,124
1621431845,124
1621431875,124
1621431905,124
1621431935,126
1621431965,126
1621431995,125
1621432025,124
1621432055,124
1621432085,124
1621432115,124
1621432145,124
1621432175,124
1621432205,125
1621432235,126
1621432265,126
1621432295,125
1621432325,125
1621432355,125
1621432385,125
1621432415,125
1621432445,125
1621432475,125
1621432505,125
1621432535,128
1621432565,128
1621432595,126
1621432625,125
1621432655,125
1621432685,125
