t,value
1621426425,1176
1621426455,4409
1621426485,1067
1621426515,4389
1621426545,1039
1621426575,4366
1621426605,1018
1621426635,4339
1621426665,990
1621426695,4302
1621426726,966
1621426756,4292
1621426786,941
1621426816,4263
1621426846,911
1621427195,307
1621427225,3586
1621427255,219
1621427285,3552
1621427315,201
1621427345,3517
1621427375,170
1621427405,3494
1621427435,139
1621427465,3461
1621427495,100
1621427525,3418
1621427555,76
1621427585,3405
1621427615,55
1621427645,3379
1621427675,19
1621427705,3337
1621427735,9
1621427765,3334
1621427795,6646
1621427825,3313
1621427855,6628
1621427885,3309
1621427915,6611
1621427945,3250
1621427975,6569
1621428005,3222
1621428035,6542
1621428065,3196
1621428095,6526
1621428125,3179
1621428155,6493
1621428185,3147
1621428215,6471
1621428245,3121
1621428275,6453
1621428305,3099
1621428335,6423
1621428365,3095
1621428395,6416
1621428425,3058
1621428455,6391
1621428485,3030
1621428515,6355
1621428545,3013
1621428575,6336
1621428605,2988
1621428635,6314
1621428665,2967
1621428695,6282
1621428725,2933
1621428755,6268
1621428785,2914
1621428815,6240
1621428845,2886
1621428875,6208
1621428905,2874
1621428935,6179
1621428965,2835
1621428995,6159
1621429025,2811
1621429055,6133
1621429085,2780
1621429115,6106
1621429145,2760
1621429175,6087
1621429205,2734
1621429235,6058
1621429265,2704
1621429295,6023
1621429325,2679
1621429355,6005
1621429385,2655
1621429415,5983
1621429445,2641
1621429475,5966
1621429505,2610
1621429535,5937
1621429565,2583
1621429595,5910
1621429625,2566
1621429655,5880
1621429685,2530
1621429715,5852
1621429745,2502
1621429775,5827
1621429805,2472
1621429835,5799
1621429865,2439
1621429895,5763
1621429925,2416
1621429955,5732
1621429985,2392
1621430015,5698
1621430045,2347
1621430075,5668
1621430105,2326
1621430135,5654
1621430165,2303
1621430195,5626
1621430225,2281
1621430255,5602
1621430285,2254
1621430315,5579
1621430345,2232
1621430375,5554
1621430405,2204
1621430435,5520
1621430465,2173
1621430495,5487
1621430525,2143
1621430555,5457
1621430585,2114
1621430615,5425
1621430645,2086
1621430675,5422
1621430705,2077
1621430735,5392
1621430765,2048
1621430795,5384
1621430825,2029
1621430855,5347
1621430885,2004
1621430915,5334
1621430945,1987
1621430975,5308
1621431005,1961
1621431035,5286
1621431065,1937
1621431095,5260
1621431125,1905
1621431155,5232
1621431185,1887
1621431215,5206
1621431245,1854
1621431275,5176
1621431305,1828
1621431335,5153
1621431365,1801
1621431395,5129
1621431425,1782
1621431455,5105
1621431485,1758
1621431515,5087
1621431545,1736
1621431575,5058
1621431605,1703
1621431635,5031
1621431665,1683
1621431695,5012
1621431725,1661
1621431755,4983
1621431785,1635
1621431815,4951
1621431845,1616
1621431875,4929
1621431905,1597
1621431935,4922
1621431965,1579
1621431995,4903
1621432025,1553
1621432055,4874
1621432085,1526
1621432115,4848
1621432145,1495
1621432175,4814
1621432205,1464
1621432235,4789
1621432265,1450
1621432295,4769
1621432325,1425
1621432355,4751
1621432385,1401
1621432415,4726
1621432445,1377
1621432475,4704
1621432505,1360
1621432535,4674
1621432565,1329
1621432595,4652
1621432625,1303
1621432655,4628
1621432685,1293
