t,value
1621426412,125
1621426442,120
1621426472,120
1621426502,119
1621426532,124
1621426562,131
1621426592,130
1621426622,127
1621426652,127
1621426682,127
1621426712,127
1621426742,127
1621426772,127
1621426802,127
1621426832,128
1621426862,129
1621426892,132
1621427189,118
1621427219,114
1621427249,117
1621427279,118
1621427309,118
1621427339,117
1621427369,117
1621427399,117
1621427429,122
1621427459,122
1621427489,121
1621427519,121
1621427549,120
1621427579,120
1621427609,120
1621427639,120
1621427669,120
1621427699,120
1621427729,122
1621427759,122
1621427789,121
1621427819,120
1621427849,120
1621427879,123
1621427909,124
1621427939,122
1621427969,121
1621427999,121
1621428029,122
1621428059,122
1621428089,125
1621428119,125
1621428149,122
1621428179,123
1621428209,123
1621428239,122
1621428269,122
1621428299,122
1621428329,124
1621428359,124
1621428389,124
1621428419,124
1621428449,133
1621428479,139
1621428509,138
1621428539,139
1621428569,139
1621428599,137
1621428629,138
1621428659,137
1621428689,136
1621428719,135
1621428749,135
1621428779,134
1621428809,134
1621428839,133
1621428869,133
1621428899,133
1621428929,135
1621428959,135
1621428989,134
1621429019,133
1621429049,133
1621429079,133
1621429109,133
1621429139,133
1621429169,133
1621429199,133
1621429229,134
1621429259,134
1621429289,133
1621429319,133
1621429349,133
1621429379,133
1621429409,133
1621429439,133
1621429469,133
1621429499,133
1621429529,135
1621429559,135
1621429589,134
1621429619,133
1621429649,133
1621429679,133
1621429709,133
1621429739,133
1621429769,133
1621429799,134
1621429829,135
1621429859,135
1621429889,133
1621429919,133
1621429949,133
1621429979,133
1621430009,133
1621430039,133
1621430069,133
1621430099,133
1621430129,135
1621430159,135
1621430189,134
1621430219,133
1621430249,133
1621430279,134
1621430309,134
1621430339,133
1621430369,134
1621430399,134
1621430429,134
1621430459,134
1621430489,133
1621430519,134
1621430549,134
1621430579,133
1621430609,133
1621430639,134
1621430669,134
1621430699,134
1621430729,136
1621430759,136
1621430789,135
1621430819,134
1621430849,134
1621430879,134
1621430909,134
1621430939,134
1621430969,134
1621430999,134
1621431029,135
1621431059,135
1621431089,134
1621431119,134
1621431149,134
1621431179,134
1621431209,134
1621431239,134
1621431269,134
1621431299,134
1621431329,136
1621431359,136
1621431389,135
1621431419,134
1621431449,134
1621431479,134
1621431509,134
1621431539,134
1621431569,134
1621431599,134
1621431629,135
1621431659,135
1621431689,134
1621431719,134
1621431749,134
1621431779,134
1621431809,134
1621431839,134
1621431869,134
1621431899,134
1621431929,136
1621431959,136
1621431989,135
1621432019,134
1621432049,133
1621432079,133
1621432109,133
1621432139,133
1621432169,133
1621432199,134
1621432229,135
1621432259,135
1621432289,134
1621432319,133
1621432349,133
1621432379,133
1621432409,134
1621432439,134
1621432469,133
1621432499,133
1621432529,136
1621432559,136
1621432589,134
1621432619,133
1621432649,133
1621432679,133
