t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621426412,7,0,094286,0,000000,0,000000,0,000000,events/second
1621426442,7,0,067415,0,000000,0,000000,0,000000,events/second
1621426472,7,0,052306,0,000000,0,000000,0,000000,events/second
1621426502,7,0,042722,0,000000,0,000000,0,000000,events/second
1621426532,10,0,051584,0,000000,0,000000,0,000000,events/second
1621426562,14,0,062542,0,000000,0,000000,0,000000,events/second
1621426592,14,0,055149,0,000000,0,000000,0,000000,events/second
1621426622,14,0,049325,0,000000,0,000000,0,000000,events/second
1621426652,14,0,044608,0,000000,0,000000,0,000000,events/second
1621426682,14,0,040718,0,000000,0,000000,0,000000,events/second
1621426712,14,0,037450,0,000000,0,000000,0,000000,events/second
1621426742,14,0,034666,0,000000,0,000000,0,000000,events/second
1621426772,14,0,032268,0,000000,0,000000,0,000000,events/second
1621426802,14,0,030183,0,000000,0,000000,0,000000,events/second
1621426832,14,0,028349,0,000000,0,000000,0,000000,events/second
1621426862,14,0,026726,0,000000,0,000000,0,000000,events/second
1621426892,15,0,027084,0,000000,0,000000,0,000000,events/second
1621427189,3,0,095073,0,000000,0,000000,0,000000,events/second
1621427219,3,0,048835,0,000000,0,000000,0,000000,events/second
1621427249,4,0,043757,0,000000,0,000000,0,000000,events/second
1621427279,4,0,032943,0,000000,0,000000,0,000000,events/second
1621427309,4,0,026413,0,000000,0,000000,0,000000,events/second
1621427339,4,0,022046,0,000000,0,000000,0,000000,events/second
1621427369,4,0,018919,0,000000,0,000000,0,000000,events/second
1621427399,4,0,016568,0,000000,0,000000,0,000000,events/second
1621427429,4,0,014736,0,000000,0,000000,0,000000,events/second
1621427459,4,0,013270,0,000000,0,000000,0,000000,events/second
1621427489,4,0,012069,0,000000,0,000000,0,000000,events/second
1621427519,4,0,011068,0,000000,0,000000,0,000000,events/second
1621427549,4,0,010219,0,000000,0,000000,0,000000,events/second
1621427579,4,0,009492,0,000000,0,000000,0,000000,events/second
1621427609,4,0,008861,0,000000,0,000000,0,000000,events/second
1621427639,4,0,008309,0,000000,0,000000,0,000000,events/second
1621427669,4,0,007821,0,000000,0,000000,0,000000,events/second
1621427699,4,0,007388,0,000000,0,000000,0,000000,events/second
1621427729,4,0,007000,0,000000,0,000000,0,000000,events/second
1621427759,4,0,006651,0,000000,0,000000,0,000000,events/second
1621427789,4,0,006335,0,000000,0,000000,0,000000,events/second
1621427819,4,0,006047,0,000000,0,000000,0,000000,events/second
1621427849,4,0,005785,0,000000,0,000000,0,000000,events/second
1621427879,4,0,005545,0,000000,0,000000,0,000000,events/second
1621427909,4,0,005323,0,000000,0,000000,0,000000,events/second
1621427939,4,0,005119,0,000000,0,000000,0,000000,events/second
1621427969,4,0,004930,0,000000,0,000000,0,000000,events/second
1621427999,4,0,004754,0,000000,0,000000,0,000000,events/second
1621428029,4,0,004590,0,000000,0,000000,0,000000,events/second
1621428059,4,0,004437,0,000000,0,000000,0,000000,events/second
1621428089,4,0,004294,0,000000,0,000000,0,000000,events/second
1621428119,4,0,004160,0,000000,0,000000,0,000000,events/second
1621428149,4,0,004035,0,000000,0,000000,0,000000,events/second
1621428179,4,0,003916,0,000000,0,000000,0,000000,events/second
1621428209,4,0,003804,0,000000,0,000000,0,000000,events/second
1621428239,4,0,003699,0,000000,0,000000,0,000000,events/second
1621428269,4,0,003599,0,000000,0,000000,0,000000,events/second
1621428299,4,0,003504,0,000000,0,000000,0,000000,events/second
1621428329,4,0,003415,0,000000,0,000000,0,000000,events/second
1621428359,4,0,003329,0,000000,0,000000,0,000000,events/second
1621428389,4,0,003248,0,000000,0,000000,0,000000,events/second
1621428419,4,0,003171,0,000000,0,000000,0,000000,events/second
1621428449,27,0,020907,0,000000,0,000000,0,000000,events/second
1621428479,31,0,023460,0,000000,0,000000,0,000000,events/second
1621428509,35,0,025898,0,000000,0,000000,0,000000,events/second
1621428539,39,0,028232,0,000000,0,000000,0,000000,events/second
1621428569,43,0,030466,0,000000,0,000000,0,000000,events/second
