t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621426412,1244,40,949151,0,000000,0,000000,0,000000,events/second
1621426442,1305,21,749679,0,000000,0,000000,0,000000,events/second
1621426472,1429,15,878553,0,000000,0,000000,0,000000,events/second
1621426502,1507,12,556739,0,000000,0,000000,0,000000,events/second
1621426532,1739,11,591446,0,000000,0,000000,0,000000,events/second
1621426562,1908,10,599120,0,000000,0,000000,0,000000,events/second
1621426592,2031,9,670318,0,000000,0,000000,0,000000,events/second
1621426622,2045,8,520920,0,000000,0,000000,0,000000,events/second
1621426652,2725,10,092203,0,000000,0,000000,0,000000,events/second
1621426682,2773,9,243366,0,000000,0,000000,0,000000,events/second
1621426712,2924,8,860642,0,000000,0,000000,0,000000,events/second
1621426742,3001,8,335780,0,000000,0,000000,0,000000,events/second
1621426772,3123,8,007181,0,000000,0,000000,0,000000,events/second
1621426802,3140,7,476241,0,000000,0,000000,0,000000,events/second
1621426832,3322,7,382018,0,000000,0,000000,0,000000,events/second
1621426862,3340,6,958370,0,000000,0,000000,0,000000,events/second
1621426892,3522,6,905902,0,000000,0,000000,0,000000,events/second
1621427189,667,22,141302,0,000000,0,000000,0,000000,events/second
1621427219,781,13,014124,0,000000,0,000000,0,000000,events/second
1621427249,881,9,789445,0,000000,0,000000,0,000000,events/second
1621427279,997,8,308182,0,000000,0,000000,0,000000,events/second
1621427309,1097,7,312303,0,000000,0,000000,0,000000,events/second
1621427339,1209,6,715917,0,000000,0,000000,0,000000,events/second
1621427369,1309,6,233173,0,000000,0,000000,0,000000,events/second
1621427399,1425,5,937160,0,000000,0,000000,0,000000,events/second
1621427429,1517,5,618127,0,000000,0,000000,0,000000,events/second
1621427459,1633,5,442959,0,000000,0,000000,0,000000,events/second
1621427489,1729,5,239090,0,000000,0,000000,0,000000,events/second
1621427519,1837,5,102814,0,000000,0,000000,0,000000,events/second
1621427549,1929,4,946120,0,000000,0,000000,0,000000,events/second
1621427579,2037,4,849946,0,000000,0,000000,0,000000,events/second
1621427609,2129,4,730917,0,000000,0,000000,0,000000,events/second
1621427639,2237,4,660294,0,000000,0,000000,0,000000,events/second
1621427669,2329,4,566683,0,000000,0,000000,0,000000,events/second
1621427699,2437,4,512974,0,000000,0,000000,0,000000,events/second
1621427729,2529,4,436700,0,000000,0,000000,0,000000,events/second
1621427759,2637,4,394841,0,000000,0,000000,0,000000,events/second
1621427789,2729,4,331762,0,000000,0,000000,0,000000,events/second
1621427819,2837,4,298366,0,000000,0,000000,0,000000,events/second
1621427849,2929,4,244962,0,000000,0,000000,0,000000,events/second
1621427879,3037,4,218028,0,000000,0,000000,0,000000,events/second
1621427909,3129,4,171993,0,000000,0,000000,0,000000,events/second
1621427939,3237,4,150030,0,000000,0,000000,0,000000,events/second
1621427969,3329,4,109916,0,000000,0,000000,0,000000,events/second
1621427999,3437,4,091683,0,000000,0,000000,0,000000,events/second
1621428029,3529,4,056327,0,000000,0,000000,0,000000,events/second
1621428059,3637,4,041122,0,000000,0,000000,0,000000,events/second
1621428089,3828,4,116049,0,000000,0,000000,0,000000,events/second
1621428119,3936,4,099913,0,000000,0,000000,0,000000,events/second
1621428149,4028,4,068670,0,000000,0,000000,0,000000,events/second
