t,value
1621426412,1805
1621426442,1805
1621426472,1805
1621426502,1805
1621426532,1805
1621426562,1805
1621426592,1805
1621426622,1805
1621426652,1805
1621426682,1805
1621426712,1805
1621426742,1805
1621426772,1805
1621426802,1805
1621426832,1805
1621426862,1805
1621426892,1805
1621427189,0
1621427219,0
1621427249,0
1621427279,0
1621427309,0
1621427339,0
1621427369,0
1621427399,0
1621427429,0
1621427459,0
1621427489,0
1621427519,0
1621427549,0
1621427579,0
1621427609,0
1621427639,0
1621427669,0
1621427699,0
1621427729,0
1621427759,0
1621427789,0
1621427819,0
1621427849,0
1621427879,0
1621427909,0
1621427939,0
1621427969,0
1621427999,0
1621428029,0
1621428059,0
1621428089,0
1621428119,0
1621428149,0
1621428179,0
1621428209,0
1621428239,0
1621428269,0
1621428299,0
1621428329,0
1621428359,0
1621428389,0
1621428419,0
1621428449,0
1621428479,1060
1621428509,1060
1621428539,1060
1621428569,1060
1621428599,1060
1621428629,1060
1621428659,1060
1621428689,1060
1621428719,1060
1621428749,1060
1621428779,1060
1621428809,1060
1621428839,1060
1621428869,1060
1621428899,1060
1621428929,1060
1621428959,1060
1621428989,1060
1621429019,1060
1621429049,1060
1621429079,1060
1621429109,1060
1621429139,1060
1621429169,1060
1621429199,1060
1621429229,1060
1621429259,1060
1621429289,1060
1621429319,1060
1621429349,1060
1621429379,1126
1621429409,1126
1621429439,1126
1621429469,1126
1621429499,1126
1621429529,1126
1621429559,1126
1621429589,1126
1621429619,1126
1621429649,1126
1621429679,1126
1621429709,1126
1621429739,1126
1621429769,1126
1621429799,1126
1621429829,1126
1621429859,1126
1621429889,1126
1621429919,1126
1621429949,1126
1621429979,1126
1621430009,1126
1621430039,1126
1621430069,1126
1621430099,1126
1621430129,1126
1621430159,1126
1621430189,1126
1621430219,1126
1621430249,1126
1621430279,1126
1621430309,1126
1621430339,1126
1621430369,1126
1621430399,1126
1621430429,1126
1621430459,1126
1621430489,1126
1621430519,1126
1621430549,1126
1621430579,1126
1621430609,1126
1621430639,1126
1621430669,1126
1621430699,1126
1621430729,1126
1621430759,1126
1621430789,1126
1621430819,1126
1621430849,1126
1621430879,1126
1621430909,1126
1621430939,1126
1621430969,1126
1621430999,1126
1621431029,1126
1621431059,1126
1621431089,1126
1621431119,1126
1621431149,1126
1621431179,1126
1621431209,1126
1621431239,1126
1621431269,1126
1621431299,1126
1621431329,1126
1621431359,1126
1621431389,1126
1621431419,1126
1621431449,1126
1621431479,1126
1621431509,1126
1621431539,1126
1621431569,1126
1621431599,1126
1621431629,1126
1621431659,1126
1621431689,1126
1621431719,1126
1621431749,1126
1621431779,1126
1621431809,1126
1621431839,1126
1621431869,1126
1621431899,1126
1621431929,1126
1621431959,1126
1621431989,1126
1621432019,1126
1621432049,1126
1621432079,1126
1621432109,1126
1621432139,1126
1621432169,1126
1621432199,1126
1621432229,1126
1621432259,1126
1621432289,1126
1621432319,1126
1621432349,1126
1621432379,1126
1621432409,1126
1621432439,1126
1621432469,1126
1621432499,1126
1621432529,1126
1621432559,1126
1621432589,1126
1621432619,1126
1621432649,1126
1621432679,1126
