t,value
1621426412,1179955
1621426442,1179876
1621426472,1179876
1621426502,1179876
1621426532,1179876
1621426562,1179876
1621426592,1179876
1621426622,1179876
1621426652,1179876
1621426682,1179876
1621426712,1179876
1621426742,1179876
1621426772,1179876
1621426802,1179876
1621426832,1179876
1621426862,1179876
1621426892,1179901
1621427189,1573048
1621427219,1704055
1621427249,1704030
1621427279,1704030
1621427309,1704030
1621427339,1704005
1621427369,1704005
1621427399,1704005
1621427429,1704005
1621427459,1704005
1621427489,1704005
1621427519,1704005
1621427549,1704005
1621427579,1704005
1621427609,1704005
1621427639,1704005
1621427669,1704005
1621427699,1704005
1621427729,1704005
1621427759,1704005
1621427789,1704005
1621427819,1704005
1621427849,1704005
1621427879,1704005
1621427909,1704005
1621427939,1704005
1621427969,1704005
1621427999,1704005
1621428029,1704005
1621428059,1704005
1621428089,1704061
1621428119,1704061
1621428149,1704061
1621428179,1704061
1621428209,1704061
1621428239,1704061
1621428269,1704061
1621428299,1704061
1621428329,1704061
1621428359,1704061
1621428389,1704061
1621428419,14347137
1621428449,14449648
1621428479,14457896
1621428509,14457896
1621428539,14654256
1621428569,14654256
1621428599,14646064
1621428629,14646064
1621428659,14637872
1621428689,14637872
1621428719,14629680
1621428749,14629680
1621428779,14629680
1621428809,14629680
1621428839,14629680
1621428869,14629680
1621428899,14629680
1621428929,14629680
1621428959,14629680
1621428989,14629680
1621429019,14629680
1621429049,14629680
1621429079,14629680
1621429109,14629680
1621429139,14629680
1621429169,14629680
1621429199,14629680
1621429229,14629680
1621429259,14629680
1621429289,14629680
1621429319,14629680
1621429349,14629680
1621429379,14629680
1621429409,14629680
1621429439,14629680
1621429469,14629680
1621429499,14629680
1621429529,14629680
1621429559,14629680
1621429589,14629680
1621429619,14629680
1621429649,14629680
1621429679,14629680
1621429709,14629680
1621429739,14629680
1621429769,14629680
1621429799,14629680
1621429829,14629680
1621429859,14629680
1621429889,14629680
1621429919,14629680
1621429949,14629680
1621429979,14629680
1621430009,14629680
1621430039,14629680
1621430069,14629680
1621430099,14629680
1621430129,14629680
1621430159,14629680
1621430189,14629680
1621430219,14637872
1621430249,14646406
1621430279,14646406
1621430309,14646406
1621430339,14637872
1621430369,14637872
1621430399,14637872
1621430429,14637872
1621430459,14637872
1621430489,14637872
1621430519,14637872
1621430549,14637872
1621430579,14638214
1621430609,14638214
1621430639,14638556
1621430669,14638556
1621430699,14638556
1621430729,14638556
1621430759,14701348
1621430789,14701348
1621430819,14709540
1621430849,14709540
1621430879,14709540
1621430909,14709540
1621430939,14709540
1621430969,14709540
1621430999,14709540
1621431029,14709540
1621431059,14709540
1621431089,14709540
1621431119,14709540
1621431149,14709540
1621431179,14709540
1621431209,14709540
1621431239,14709540
1621431269,14709540
1621431299,14709540
1621431329,14709540
1621431359,14709540
1621431389,14709540
1621431419,14709540
1621431449,14709540
1621431479,14709540
1621431509,14709540
1621431539,14709540
1621431569,14709540
1621431599,14709540
1621431629,14709540
1621431659,14709540
1621431689,14709540
1621431719,14709540
1621431749,14709540
1621431779,14709540
1621431809,14709540
1621431839,14709540
1621431869,14709540
1621431899,14709540
1621431929,14709540
1621431959,14709540
1621431989,14709540
1621432019,14709540
1621432049,14709540
1621432079,14709882
1621432109,14709882
1621432139,14709882
1621432169,14709882
1621432199,14709882
1621432229,14709882
1621432259,14709882
1621432289,14709882
1621432319,14709882
1621432349,14709882
1621432379,14709882
1621432409,14709882
1621432439,14709882
1621432469,14709882
1621432499,14709882
1621432529,14709882
1621432559,14709882
1621432589,14709882
1621432619,14709882
1621432649,14709882
1621432679,14709882
