t,value
1621428117,94
1621428147,80
1621428177,79
1621428207,79
1621428237,79
1621428267,79
1621428297,79
1621428327,79
1621428357,79
1621428387,81
1621428417,81
1621428447,82
1621428477,83
1621428507,84
1621428537,83
1621428567,84
1621428597,84
1621428627,84
1621428657,85
1621428687,86
1621428717,86
1621428747,86
1621428777,87
1621428807,87
1621428837,87
1621428867,88
1621428897,88
1621428927,88
1621428957,89
1621428987,90
1621429017,90
1621429047,90
1621429077,90
1621429107,90
1621429137,90
1621429167,91
1621429197,91
1621429227,92
1621429257,92
1621429287,93
1621429317,94
1621429347,93
1621429377,93
1621429407,94
1621429437,94
1621429467,94
1621429497,94
1621429527,94
1621429557,94
1621429587,95
1621429617,95
1621429647,94
1621429677,94
1621429707,94
1621429737,94
1621429767,94
1621429797,95
1621429827,95
1621429857,95
1621429887,96
1621429917,95
1621429947,94
1621429977,94
1621430007,94
1621430037,94
1621430067,94
1621430097,94
1621430127,94
1621430157,95
1621430187,96
1621430217,95
1621430247,94
1621430277,94
1621430307,94
1621430337,94
1621430367,94
1621430397,94
1621430427,94
1621430457,94
1621430487,95
1621430517,95
1621430547,94
1621430577,94
1621430607,94
1621430637,94
1621430667,94
1621430697,94
1621430727,94
1621430757,94
1621430787,95
1621430817,95
1621430847,94
1621430877,94
1621430907,94
1621430937,94
1621430967,94
1621430997,94
1621431027,94
1621431057,94
1621431087,95
1621431117,95
1621431147,94
1621431177,94
1621431207,94
1621431237,94
1621431267,94
1621431297,94
1621431327,94
1621431357,94
1621431387,95
1621431417,95
1621431447,94
1621431477,94
1621431507,94
1621431537,94
1621431567,94
1621431597,94
1621431627,94
1621431657,94
1621431687,95
1621431717,95
1621431747,94
1621431777,94
1621431807,94
1621431837,94
1621431867,94
1621431897,94
1621431927,94
1621431957,94
1621431987,95
1621432017,95
1621432047,94
1621432077,94
1621432107,94
1621432137,94
1621432167,94
1621432197,94
1621432227,94
1621432257,94
1621432287,95
1621432317,95
1621432347,94
1621432377,94
1621432407,96
1621432437,96
1621432467,94
1621432497,94
1621432527,94
1621432557,94
1621432587,95
1621432617,95
1621432647,94
1621432677,94
